"","date","series_id","value","realtime_start","realtime_end"
"50",1981-03-01,"GS30",12.69,2021-02-24,2021-02-24
"51",1981-04-01,"GS30",13.2,2021-02-24,2021-02-24
"52",1981-05-01,"GS30",13.6,2021-02-24,2021-02-24
"53",1981-06-01,"GS30",12.96,2021-02-24,2021-02-24
"54",1981-07-01,"GS30",13.59,2021-02-24,2021-02-24
"55",1981-08-01,"GS30",14.17,2021-02-24,2021-02-24
"56",1981-09-01,"GS30",14.67,2021-02-24,2021-02-24
"57",1981-10-01,"GS30",14.68,2021-02-24,2021-02-24
"58",1981-11-01,"GS30",13.35,2021-02-24,2021-02-24
"59",1981-12-01,"GS30",13.45,2021-02-24,2021-02-24
"60",1982-01-01,"GS30",14.22,2021-02-24,2021-02-24
"61",1982-02-01,"GS30",14.22,2021-02-24,2021-02-24
"62",1982-03-01,"GS30",13.53,2021-02-24,2021-02-24
"63",1982-04-01,"GS30",13.37,2021-02-24,2021-02-24
"64",1982-05-01,"GS30",13.24,2021-02-24,2021-02-24
"65",1982-06-01,"GS30",13.92,2021-02-24,2021-02-24
"66",1982-07-01,"GS30",13.55,2021-02-24,2021-02-24
"67",1982-08-01,"GS30",12.77,2021-02-24,2021-02-24
"68",1982-09-01,"GS30",12.07,2021-02-24,2021-02-24
"69",1982-10-01,"GS30",11.17,2021-02-24,2021-02-24
"70",1982-11-01,"GS30",10.54,2021-02-24,2021-02-24
"71",1982-12-01,"GS30",10.54,2021-02-24,2021-02-24
"72",1983-01-01,"GS30",10.63,2021-02-24,2021-02-24
"73",1983-02-01,"GS30",10.88,2021-02-24,2021-02-24
"74",1983-03-01,"GS30",10.63,2021-02-24,2021-02-24
"75",1983-04-01,"GS30",10.48,2021-02-24,2021-02-24
"76",1983-05-01,"GS30",10.53,2021-02-24,2021-02-24
"77",1983-06-01,"GS30",10.93,2021-02-24,2021-02-24
"78",1983-07-01,"GS30",11.4,2021-02-24,2021-02-24
"79",1983-08-01,"GS30",11.82,2021-02-24,2021-02-24
"80",1983-09-01,"GS30",11.63,2021-02-24,2021-02-24
"81",1983-10-01,"GS30",11.58,2021-02-24,2021-02-24
"82",1983-11-01,"GS30",11.75,2021-02-24,2021-02-24
"83",1983-12-01,"GS30",11.88,2021-02-24,2021-02-24
"84",1984-01-01,"GS30",11.75,2021-02-24,2021-02-24
"85",1984-02-01,"GS30",11.95,2021-02-24,2021-02-24
"86",1984-03-01,"GS30",12.38,2021-02-24,2021-02-24
"87",1984-04-01,"GS30",12.65,2021-02-24,2021-02-24
"88",1984-05-01,"GS30",13.43,2021-02-24,2021-02-24
"89",1984-06-01,"GS30",13.44,2021-02-24,2021-02-24
"90",1984-07-01,"GS30",13.21,2021-02-24,2021-02-24
"91",1984-08-01,"GS30",12.54,2021-02-24,2021-02-24
"92",1984-09-01,"GS30",12.29,2021-02-24,2021-02-24
"93",1984-10-01,"GS30",11.98,2021-02-24,2021-02-24
"94",1984-11-01,"GS30",11.56,2021-02-24,2021-02-24
"95",1984-12-01,"GS30",11.52,2021-02-24,2021-02-24
"96",1985-01-01,"GS30",11.45,2021-02-24,2021-02-24
"97",1985-02-01,"GS30",11.47,2021-02-24,2021-02-24
"98",1985-03-01,"GS30",11.81,2021-02-24,2021-02-24
"99",1985-04-01,"GS30",11.47,2021-02-24,2021-02-24
"100",1985-05-01,"GS30",11.05,2021-02-24,2021-02-24
"101",1985-06-01,"GS30",10.45,2021-02-24,2021-02-24
"102",1985-07-01,"GS30",10.5,2021-02-24,2021-02-24
"103",1985-08-01,"GS30",10.56,2021-02-24,2021-02-24
"104",1985-09-01,"GS30",10.61,2021-02-24,2021-02-24
"105",1985-10-01,"GS30",10.5,2021-02-24,2021-02-24
"106",1985-11-01,"GS30",10.06,2021-02-24,2021-02-24
"107",1985-12-01,"GS30",9.54,2021-02-24,2021-02-24
"108",1986-01-01,"GS30",9.4,2021-02-24,2021-02-24
"109",1986-02-01,"GS30",8.93,2021-02-24,2021-02-24
"110",1986-03-01,"GS30",7.96,2021-02-24,2021-02-24
"111",1986-04-01,"GS30",7.39,2021-02-24,2021-02-24
"112",1986-05-01,"GS30",7.52,2021-02-24,2021-02-24
"113",1986-06-01,"GS30",7.57,2021-02-24,2021-02-24
"114",1986-07-01,"GS30",7.27,2021-02-24,2021-02-24
"115",1986-08-01,"GS30",7.33,2021-02-24,2021-02-24
"116",1986-09-01,"GS30",7.62,2021-02-24,2021-02-24
"117",1986-10-01,"GS30",7.7,2021-02-24,2021-02-24
"118",1986-11-01,"GS30",7.52,2021-02-24,2021-02-24
"119",1986-12-01,"GS30",7.37,2021-02-24,2021-02-24
"120",1987-01-01,"GS30",7.39,2021-02-24,2021-02-24
"121",1987-02-01,"GS30",7.54,2021-02-24,2021-02-24
"122",1987-03-01,"GS30",7.55,2021-02-24,2021-02-24
"123",1987-04-01,"GS30",8.25,2021-02-24,2021-02-24
"124",1987-05-01,"GS30",8.78,2021-02-24,2021-02-24
"125",1987-06-01,"GS30",8.57,2021-02-24,2021-02-24
"126",1987-07-01,"GS30",8.64,2021-02-24,2021-02-24
"127",1987-08-01,"GS30",8.97,2021-02-24,2021-02-24
"128",1987-09-01,"GS30",9.59,2021-02-24,2021-02-24
"129",1987-10-01,"GS30",9.61,2021-02-24,2021-02-24
"130",1987-11-01,"GS30",8.95,2021-02-24,2021-02-24
"131",1987-12-01,"GS30",9.12,2021-02-24,2021-02-24
"132",1988-01-01,"GS30",8.83,2021-02-24,2021-02-24
"133",1988-02-01,"GS30",8.43,2021-02-24,2021-02-24
"134",1988-03-01,"GS30",8.63,2021-02-24,2021-02-24
"135",1988-04-01,"GS30",8.95,2021-02-24,2021-02-24
"136",1988-05-01,"GS30",9.23,2021-02-24,2021-02-24
"137",1988-06-01,"GS30",9,2021-02-24,2021-02-24
"138",1988-07-01,"GS30",9.14,2021-02-24,2021-02-24
"139",1988-08-01,"GS30",9.32,2021-02-24,2021-02-24
"140",1988-09-01,"GS30",9.06,2021-02-24,2021-02-24
"141",1988-10-01,"GS30",8.89,2021-02-24,2021-02-24
"142",1988-11-01,"GS30",9.02,2021-02-24,2021-02-24
"143",1988-12-01,"GS30",9.01,2021-02-24,2021-02-24
"144",1989-01-01,"GS30",8.93,2021-02-24,2021-02-24
"145",1989-02-01,"GS30",9.01,2021-02-24,2021-02-24
"146",1989-03-01,"GS30",9.17,2021-02-24,2021-02-24
"147",1989-04-01,"GS30",9.03,2021-02-24,2021-02-24
"148",1989-05-01,"GS30",8.83,2021-02-24,2021-02-24
"149",1989-06-01,"GS30",8.27,2021-02-24,2021-02-24
"150",1989-07-01,"GS30",8.08,2021-02-24,2021-02-24
"151",1989-08-01,"GS30",8.12,2021-02-24,2021-02-24
"152",1989-09-01,"GS30",8.15,2021-02-24,2021-02-24
"153",1989-10-01,"GS30",8,2021-02-24,2021-02-24
"154",1989-11-01,"GS30",7.9,2021-02-24,2021-02-24
"155",1989-12-01,"GS30",7.9,2021-02-24,2021-02-24
"156",1990-01-01,"GS30",8.26,2021-02-24,2021-02-24
"157",1990-02-01,"GS30",8.5,2021-02-24,2021-02-24
"158",1990-03-01,"GS30",8.56,2021-02-24,2021-02-24
"159",1990-04-01,"GS30",8.76,2021-02-24,2021-02-24
"160",1990-05-01,"GS30",8.73,2021-02-24,2021-02-24
"161",1990-06-01,"GS30",8.46,2021-02-24,2021-02-24
"162",1990-07-01,"GS30",8.5,2021-02-24,2021-02-24
"163",1990-08-01,"GS30",8.86,2021-02-24,2021-02-24
"164",1990-09-01,"GS30",9.03,2021-02-24,2021-02-24
"165",1990-10-01,"GS30",8.86,2021-02-24,2021-02-24
"166",1990-11-01,"GS30",8.54,2021-02-24,2021-02-24
"167",1990-12-01,"GS30",8.24,2021-02-24,2021-02-24
"168",1991-01-01,"GS30",8.27,2021-02-24,2021-02-24
"169",1991-02-01,"GS30",8.03,2021-02-24,2021-02-24
"170",1991-03-01,"GS30",8.29,2021-02-24,2021-02-24
"171",1991-04-01,"GS30",8.21,2021-02-24,2021-02-24
"172",1991-05-01,"GS30",8.27,2021-02-24,2021-02-24
"173",1991-06-01,"GS30",8.47,2021-02-24,2021-02-24
"174",1991-07-01,"GS30",8.45,2021-02-24,2021-02-24
"175",1991-08-01,"GS30",8.14,2021-02-24,2021-02-24
"176",1991-09-01,"GS30",7.95,2021-02-24,2021-02-24
"177",1991-10-01,"GS30",7.93,2021-02-24,2021-02-24
"178",1991-11-01,"GS30",7.92,2021-02-24,2021-02-24
"179",1991-12-01,"GS30",7.7,2021-02-24,2021-02-24
"180",1992-01-01,"GS30",7.58,2021-02-24,2021-02-24
"181",1992-02-01,"GS30",7.85,2021-02-24,2021-02-24
"182",1992-03-01,"GS30",7.97,2021-02-24,2021-02-24
"183",1992-04-01,"GS30",7.96,2021-02-24,2021-02-24
"184",1992-05-01,"GS30",7.89,2021-02-24,2021-02-24
"185",1992-06-01,"GS30",7.84,2021-02-24,2021-02-24
"186",1992-07-01,"GS30",7.6,2021-02-24,2021-02-24
"187",1992-08-01,"GS30",7.39,2021-02-24,2021-02-24
"188",1992-09-01,"GS30",7.34,2021-02-24,2021-02-24
"189",1992-10-01,"GS30",7.53,2021-02-24,2021-02-24
"190",1992-11-01,"GS30",7.61,2021-02-24,2021-02-24
"191",1992-12-01,"GS30",7.44,2021-02-24,2021-02-24
"192",1993-01-01,"GS30",7.34,2021-02-24,2021-02-24
"193",1993-02-01,"GS30",7.09,2021-02-24,2021-02-24
"194",1993-03-01,"GS30",6.82,2021-02-24,2021-02-24
"195",1993-04-01,"GS30",6.85,2021-02-24,2021-02-24
"196",1993-05-01,"GS30",6.92,2021-02-24,2021-02-24
"197",1993-06-01,"GS30",6.81,2021-02-24,2021-02-24
"198",1993-07-01,"GS30",6.63,2021-02-24,2021-02-24
"199",1993-08-01,"GS30",6.32,2021-02-24,2021-02-24
"200",1993-09-01,"GS30",6,2021-02-24,2021-02-24
"201",1993-10-01,"GS30",5.94,2021-02-24,2021-02-24
"202",1993-11-01,"GS30",6.21,2021-02-24,2021-02-24
"203",1993-12-01,"GS30",6.25,2021-02-24,2021-02-24
"204",1994-01-01,"GS30",6.29,2021-02-24,2021-02-24
"205",1994-02-01,"GS30",6.49,2021-02-24,2021-02-24
"206",1994-03-01,"GS30",6.91,2021-02-24,2021-02-24
"207",1994-04-01,"GS30",7.27,2021-02-24,2021-02-24
"208",1994-05-01,"GS30",7.41,2021-02-24,2021-02-24
"209",1994-06-01,"GS30",7.4,2021-02-24,2021-02-24
"210",1994-07-01,"GS30",7.58,2021-02-24,2021-02-24
"211",1994-08-01,"GS30",7.49,2021-02-24,2021-02-24
"212",1994-09-01,"GS30",7.71,2021-02-24,2021-02-24
"213",1994-10-01,"GS30",7.94,2021-02-24,2021-02-24
"214",1994-11-01,"GS30",8.08,2021-02-24,2021-02-24
"215",1994-12-01,"GS30",7.87,2021-02-24,2021-02-24
"216",1995-01-01,"GS30",7.85,2021-02-24,2021-02-24
"217",1995-02-01,"GS30",7.61,2021-02-24,2021-02-24
"218",1995-03-01,"GS30",7.45,2021-02-24,2021-02-24
"219",1995-04-01,"GS30",7.36,2021-02-24,2021-02-24
"220",1995-05-01,"GS30",6.95,2021-02-24,2021-02-24
"221",1995-06-01,"GS30",6.57,2021-02-24,2021-02-24
"222",1995-07-01,"GS30",6.72,2021-02-24,2021-02-24
"223",1995-08-01,"GS30",6.86,2021-02-24,2021-02-24
"224",1995-09-01,"GS30",6.55,2021-02-24,2021-02-24
"225",1995-10-01,"GS30",6.37,2021-02-24,2021-02-24
"226",1995-11-01,"GS30",6.26,2021-02-24,2021-02-24
"227",1995-12-01,"GS30",6.06,2021-02-24,2021-02-24
"228",1996-01-01,"GS30",6.05,2021-02-24,2021-02-24
"229",1996-02-01,"GS30",6.24,2021-02-24,2021-02-24
"230",1996-03-01,"GS30",6.6,2021-02-24,2021-02-24
"231",1996-04-01,"GS30",6.79,2021-02-24,2021-02-24
"232",1996-05-01,"GS30",6.93,2021-02-24,2021-02-24
"233",1996-06-01,"GS30",7.06,2021-02-24,2021-02-24
"234",1996-07-01,"GS30",7.03,2021-02-24,2021-02-24
"235",1996-08-01,"GS30",6.84,2021-02-24,2021-02-24
"236",1996-09-01,"GS30",7.03,2021-02-24,2021-02-24
"237",1996-10-01,"GS30",6.81,2021-02-24,2021-02-24
"238",1996-11-01,"GS30",6.48,2021-02-24,2021-02-24
"239",1996-12-01,"GS30",6.55,2021-02-24,2021-02-24
"240",1997-01-01,"GS30",6.83,2021-02-24,2021-02-24
"241",1997-02-01,"GS30",6.69,2021-02-24,2021-02-24
"242",1997-03-01,"GS30",6.93,2021-02-24,2021-02-24
"243",1997-04-01,"GS30",7.09,2021-02-24,2021-02-24
"244",1997-05-01,"GS30",6.94,2021-02-24,2021-02-24
"245",1997-06-01,"GS30",6.77,2021-02-24,2021-02-24
"246",1997-07-01,"GS30",6.51,2021-02-24,2021-02-24
"247",1997-08-01,"GS30",6.58,2021-02-24,2021-02-24
"248",1997-09-01,"GS30",6.5,2021-02-24,2021-02-24
"249",1997-10-01,"GS30",6.33,2021-02-24,2021-02-24
"250",1997-11-01,"GS30",6.11,2021-02-24,2021-02-24
"251",1997-12-01,"GS30",5.99,2021-02-24,2021-02-24
"252",1998-01-01,"GS30",5.81,2021-02-24,2021-02-24
"253",1998-02-01,"GS30",5.89,2021-02-24,2021-02-24
"254",1998-03-01,"GS30",5.95,2021-02-24,2021-02-24
"255",1998-04-01,"GS30",5.92,2021-02-24,2021-02-24
"256",1998-05-01,"GS30",5.93,2021-02-24,2021-02-24
"257",1998-06-01,"GS30",5.7,2021-02-24,2021-02-24
"258",1998-07-01,"GS30",5.68,2021-02-24,2021-02-24
"259",1998-08-01,"GS30",5.54,2021-02-24,2021-02-24
"260",1998-09-01,"GS30",5.2,2021-02-24,2021-02-24
"261",1998-10-01,"GS30",5.01,2021-02-24,2021-02-24
"262",1998-11-01,"GS30",5.25,2021-02-24,2021-02-24
"263",1998-12-01,"GS30",5.06,2021-02-24,2021-02-24
"264",1999-01-01,"GS30",5.16,2021-02-24,2021-02-24
"265",1999-02-01,"GS30",5.37,2021-02-24,2021-02-24
"266",1999-03-01,"GS30",5.58,2021-02-24,2021-02-24
"267",1999-04-01,"GS30",5.55,2021-02-24,2021-02-24
"268",1999-05-01,"GS30",5.81,2021-02-24,2021-02-24
"269",1999-06-01,"GS30",6.04,2021-02-24,2021-02-24
"270",1999-07-01,"GS30",5.98,2021-02-24,2021-02-24
"271",1999-08-01,"GS30",6.07,2021-02-24,2021-02-24
"272",1999-09-01,"GS30",6.07,2021-02-24,2021-02-24
"273",1999-10-01,"GS30",6.26,2021-02-24,2021-02-24
"274",1999-11-01,"GS30",6.15,2021-02-24,2021-02-24
"275",1999-12-01,"GS30",6.35,2021-02-24,2021-02-24
"276",2000-01-01,"GS30",6.63,2021-02-24,2021-02-24
"277",2000-02-01,"GS30",6.23,2021-02-24,2021-02-24
"278",2000-03-01,"GS30",6.05,2021-02-24,2021-02-24
"279",2000-04-01,"GS30",5.85,2021-02-24,2021-02-24
"280",2000-05-01,"GS30",6.15,2021-02-24,2021-02-24
"281",2000-06-01,"GS30",5.93,2021-02-24,2021-02-24
"282",2000-07-01,"GS30",5.85,2021-02-24,2021-02-24
"283",2000-08-01,"GS30",5.72,2021-02-24,2021-02-24
"284",2000-09-01,"GS30",5.83,2021-02-24,2021-02-24
"285",2000-10-01,"GS30",5.8,2021-02-24,2021-02-24
"286",2000-11-01,"GS30",5.78,2021-02-24,2021-02-24
"287",2000-12-01,"GS30",5.49,2021-02-24,2021-02-24
"288",2001-01-01,"GS30",5.54,2021-02-24,2021-02-24
"289",2001-02-01,"GS30",5.45,2021-02-24,2021-02-24
"290",2001-03-01,"GS30",5.34,2021-02-24,2021-02-24
"291",2001-04-01,"GS30",5.65,2021-02-24,2021-02-24
"292",2001-05-01,"GS30",5.78,2021-02-24,2021-02-24
"293",2001-06-01,"GS30",5.67,2021-02-24,2021-02-24
"294",2001-07-01,"GS30",5.61,2021-02-24,2021-02-24
"295",2001-08-01,"GS30",5.48,2021-02-24,2021-02-24
"296",2001-09-01,"GS30",5.48,2021-02-24,2021-02-24
"297",2001-10-01,"GS30",5.32,2021-02-24,2021-02-24
"298",2001-11-01,"GS30",5.12,2021-02-24,2021-02-24
"299",2001-12-01,"GS30",5.48,2021-02-24,2021-02-24
"300",2002-01-01,"GS30",5.45,2021-02-24,2021-02-24
"301",2002-02-01,"GS30",5.45,2021-02-24,2021-02-24
"302",2002-03-01,"GS30",5.81,2021-02-24,2021-02-24
"303",2002-04-01,"GS30",5.79,2021-02-24,2021-02-24
"304",2002-05-01,"GS30",5.76,2021-02-24,2021-02-24
"305",2002-06-01,"GS30",5.68,2021-02-24,2021-02-24
"306",2002-07-01,"GS30",5.59,2021-02-24,2021-02-24
"307",2002-08-01,"GS30",5.28,2021-02-24,2021-02-24
"308",2002-09-01,"GS30",4.96,2021-02-24,2021-02-24
"309",2002-10-01,"GS30",5.18,2021-02-24,2021-02-24
"310",2002-11-01,"GS30",5.18,2021-02-24,2021-02-24
"311",2002-12-01,"GS30",5.13,2021-02-24,2021-02-24
"312",2003-01-01,"GS30",5.14,2021-02-24,2021-02-24
"313",2003-02-01,"GS30",5.02,2021-02-24,2021-02-24
"314",2003-03-01,"GS30",5.03,2021-02-24,2021-02-24
"315",2003-04-01,"GS30",5.13,2021-02-24,2021-02-24
"316",2003-05-01,"GS30",4.76,2021-02-24,2021-02-24
"317",2003-06-01,"GS30",4.62,2021-02-24,2021-02-24
"318",2003-07-01,"GS30",5.13,2021-02-24,2021-02-24
"319",2003-08-01,"GS30",5.45,2021-02-24,2021-02-24
"320",2003-09-01,"GS30",5.28,2021-02-24,2021-02-24
"321",2003-10-01,"GS30",5.3,2021-02-24,2021-02-24
"322",2003-11-01,"GS30",5.25,2021-02-24,2021-02-24
"323",2003-12-01,"GS30",5.21,2021-02-24,2021-02-24
"324",2004-01-01,"GS30",5.13,2021-02-24,2021-02-24
"325",2004-02-01,"GS30",5.08,2021-02-24,2021-02-24
"326",2004-03-01,"GS30",4.9,2021-02-24,2021-02-24
"327",2004-04-01,"GS30",5.28,2021-02-24,2021-02-24
"328",2004-05-01,"GS30",5.51,2021-02-24,2021-02-24
"329",2004-06-01,"GS30",5.48,2021-02-24,2021-02-24
"330",2004-07-01,"GS30",5.31,2021-02-24,2021-02-24
"331",2004-08-01,"GS30",5.15,2021-02-24,2021-02-24
"332",2004-09-01,"GS30",4.98,2021-02-24,2021-02-24
"333",2004-10-01,"GS30",4.94,2021-02-24,2021-02-24
"334",2004-11-01,"GS30",4.95,2021-02-24,2021-02-24
"335",2004-12-01,"GS30",4.91,2021-02-24,2021-02-24
"336",2005-01-01,"GS30",4.77,2021-02-24,2021-02-24
"337",2005-02-01,"GS30",4.56,2021-02-24,2021-02-24
"338",2005-03-01,"GS30",4.77,2021-02-24,2021-02-24
"339",2005-04-01,"GS30",4.65,2021-02-24,2021-02-24
"340",2005-05-01,"GS30",4.49,2021-02-24,2021-02-24
"341",2005-06-01,"GS30",4.28,2021-02-24,2021-02-24
"342",2005-07-01,"GS30",4.38,2021-02-24,2021-02-24
"343",2005-08-01,"GS30",4.44,2021-02-24,2021-02-24
"344",2005-09-01,"GS30",4.45,2021-02-24,2021-02-24
"345",2005-10-01,"GS30",4.64,2021-02-24,2021-02-24
"346",2005-11-01,"GS30",4.7,2021-02-24,2021-02-24
"347",2005-12-01,"GS30",4.62,2021-02-24,2021-02-24
"348",2006-01-01,"GS30",4.57,2021-02-24,2021-02-24
"349",2006-02-01,"GS30",4.57,2021-02-24,2021-02-24
"350",2006-03-01,"GS30",4.73,2021-02-24,2021-02-24
"351",2006-04-01,"GS30",5.06,2021-02-24,2021-02-24
"352",2006-05-01,"GS30",5.2,2021-02-24,2021-02-24
"353",2006-06-01,"GS30",5.15,2021-02-24,2021-02-24
"354",2006-07-01,"GS30",5.13,2021-02-24,2021-02-24
"355",2006-08-01,"GS30",5,2021-02-24,2021-02-24
"356",2006-09-01,"GS30",4.85,2021-02-24,2021-02-24
"357",2006-10-01,"GS30",4.85,2021-02-24,2021-02-24
"358",2006-11-01,"GS30",4.69,2021-02-24,2021-02-24
"359",2006-12-01,"GS30",4.68,2021-02-24,2021-02-24
"360",2007-01-01,"GS30",4.85,2021-02-24,2021-02-24
"361",2007-02-01,"GS30",4.82,2021-02-24,2021-02-24
"362",2007-03-01,"GS30",4.72,2021-02-24,2021-02-24
"363",2007-04-01,"GS30",4.87,2021-02-24,2021-02-24
"364",2007-05-01,"GS30",4.9,2021-02-24,2021-02-24
"365",2007-06-01,"GS30",5.2,2021-02-24,2021-02-24
"366",2007-07-01,"GS30",5.11,2021-02-24,2021-02-24
"367",2007-08-01,"GS30",4.93,2021-02-24,2021-02-24
"368",2007-09-01,"GS30",4.79,2021-02-24,2021-02-24
"369",2007-10-01,"GS30",4.77,2021-02-24,2021-02-24
"370",2007-11-01,"GS30",4.52,2021-02-24,2021-02-24
"371",2007-12-01,"GS30",4.53,2021-02-24,2021-02-24
"372",2008-01-01,"GS30",4.33,2021-02-24,2021-02-24
"373",2008-02-01,"GS30",4.52,2021-02-24,2021-02-24
"374",2008-03-01,"GS30",4.39,2021-02-24,2021-02-24
"375",2008-04-01,"GS30",4.44,2021-02-24,2021-02-24
"376",2008-05-01,"GS30",4.6,2021-02-24,2021-02-24
"377",2008-06-01,"GS30",4.69,2021-02-24,2021-02-24
"378",2008-07-01,"GS30",4.57,2021-02-24,2021-02-24
"379",2008-08-01,"GS30",4.5,2021-02-24,2021-02-24
"380",2008-09-01,"GS30",4.27,2021-02-24,2021-02-24
"381",2008-10-01,"GS30",4.17,2021-02-24,2021-02-24
"382",2008-11-01,"GS30",4,2021-02-24,2021-02-24
"383",2008-12-01,"GS30",2.87,2021-02-24,2021-02-24
"384",2009-01-01,"GS30",3.13,2021-02-24,2021-02-24
"385",2009-02-01,"GS30",3.59,2021-02-24,2021-02-24
"386",2009-03-01,"GS30",3.64,2021-02-24,2021-02-24
"387",2009-04-01,"GS30",3.76,2021-02-24,2021-02-24
"388",2009-05-01,"GS30",4.23,2021-02-24,2021-02-24
"389",2009-06-01,"GS30",4.52,2021-02-24,2021-02-24
"390",2009-07-01,"GS30",4.41,2021-02-24,2021-02-24
"391",2009-08-01,"GS30",4.37,2021-02-24,2021-02-24
"392",2009-09-01,"GS30",4.19,2021-02-24,2021-02-24
"393",2009-10-01,"GS30",4.19,2021-02-24,2021-02-24
"394",2009-11-01,"GS30",4.31,2021-02-24,2021-02-24
"395",2009-12-01,"GS30",4.49,2021-02-24,2021-02-24
"396",2010-01-01,"GS30",4.6,2021-02-24,2021-02-24
"397",2010-02-01,"GS30",4.62,2021-02-24,2021-02-24
"398",2010-03-01,"GS30",4.64,2021-02-24,2021-02-24
"399",2010-04-01,"GS30",4.69,2021-02-24,2021-02-24
"400",2010-05-01,"GS30",4.29,2021-02-24,2021-02-24
"401",2010-06-01,"GS30",4.13,2021-02-24,2021-02-24
"402",2010-07-01,"GS30",3.99,2021-02-24,2021-02-24
"403",2010-08-01,"GS30",3.8,2021-02-24,2021-02-24
"404",2010-09-01,"GS30",3.77,2021-02-24,2021-02-24
"405",2010-10-01,"GS30",3.87,2021-02-24,2021-02-24
"406",2010-11-01,"GS30",4.19,2021-02-24,2021-02-24
"407",2010-12-01,"GS30",4.42,2021-02-24,2021-02-24
"408",2011-01-01,"GS30",4.52,2021-02-24,2021-02-24
"409",2011-02-01,"GS30",4.65,2021-02-24,2021-02-24
"410",2011-03-01,"GS30",4.51,2021-02-24,2021-02-24
"411",2011-04-01,"GS30",4.5,2021-02-24,2021-02-24
"412",2011-05-01,"GS30",4.29,2021-02-24,2021-02-24
"413",2011-06-01,"GS30",4.23,2021-02-24,2021-02-24
"414",2011-07-01,"GS30",4.27,2021-02-24,2021-02-24
"415",2011-08-01,"GS30",3.65,2021-02-24,2021-02-24
"416",2011-09-01,"GS30",3.18,2021-02-24,2021-02-24
"417",2011-10-01,"GS30",3.13,2021-02-24,2021-02-24
"418",2011-11-01,"GS30",3.02,2021-02-24,2021-02-24
"419",2011-12-01,"GS30",2.98,2021-02-24,2021-02-24
"420",2012-01-01,"GS30",3.03,2021-02-24,2021-02-24
"421",2012-02-01,"GS30",3.11,2021-02-24,2021-02-24
"422",2012-03-01,"GS30",3.28,2021-02-24,2021-02-24
"423",2012-04-01,"GS30",3.18,2021-02-24,2021-02-24
