"","date","series_id","value","realtime_start","realtime_end"
"399",2014-11-01,"GS3M",0.02,2021-02-24,2021-02-24
"400",2014-12-01,"GS3M",0.03,2021-02-24,2021-02-24
"401",2015-01-01,"GS3M",0.03,2021-02-24,2021-02-24
"402",2015-02-01,"GS3M",0.02,2021-02-24,2021-02-24
"403",2015-03-01,"GS3M",0.03,2021-02-24,2021-02-24
"404",2015-04-01,"GS3M",0.02,2021-02-24,2021-02-24
"405",2015-05-01,"GS3M",0.02,2021-02-24,2021-02-24
"406",2015-06-01,"GS3M",0.02,2021-02-24,2021-02-24
"407",2015-07-01,"GS3M",0.03,2021-02-24,2021-02-24
"408",2015-08-01,"GS3M",0.07,2021-02-24,2021-02-24
"409",2015-09-01,"GS3M",0.02,2021-02-24,2021-02-24
"410",2015-10-01,"GS3M",0.02,2021-02-24,2021-02-24
"411",2015-11-01,"GS3M",0.13,2021-02-24,2021-02-24
"412",2015-12-01,"GS3M",0.23,2021-02-24,2021-02-24
"413",2016-01-01,"GS3M",0.26,2021-02-24,2021-02-24
"414",2016-02-01,"GS3M",0.31,2021-02-24,2021-02-24
"415",2016-03-01,"GS3M",0.3,2021-02-24,2021-02-24
"416",2016-04-01,"GS3M",0.23,2021-02-24,2021-02-24
"417",2016-05-01,"GS3M",0.28,2021-02-24,2021-02-24
"418",2016-06-01,"GS3M",0.27,2021-02-24,2021-02-24
"419",2016-07-01,"GS3M",0.3,2021-02-24,2021-02-24
"420",2016-08-01,"GS3M",0.3,2021-02-24,2021-02-24
"421",2016-09-01,"GS3M",0.29,2021-02-24,2021-02-24
"422",2016-10-01,"GS3M",0.33,2021-02-24,2021-02-24
"423",2016-11-01,"GS3M",0.45,2021-02-24,2021-02-24
"424",2016-12-01,"GS3M",0.51,2021-02-24,2021-02-24
"425",2017-01-01,"GS3M",0.52,2021-02-24,2021-02-24
"426",2017-02-01,"GS3M",0.53,2021-02-24,2021-02-24
"427",2017-03-01,"GS3M",0.75,2021-02-24,2021-02-24
"428",2017-04-01,"GS3M",0.81,2021-02-24,2021-02-24
"429",2017-05-01,"GS3M",0.9,2021-02-24,2021-02-24
"430",2017-06-01,"GS3M",1,2021-02-24,2021-02-24
"431",2017-07-01,"GS3M",1.09,2021-02-24,2021-02-24
"432",2017-08-01,"GS3M",1.03,2021-02-24,2021-02-24
"433",2017-09-01,"GS3M",1.05,2021-02-24,2021-02-24
"434",2017-10-01,"GS3M",1.09,2021-02-24,2021-02-24
"435",2017-11-01,"GS3M",1.25,2021-02-24,2021-02-24
"436",2017-12-01,"GS3M",1.34,2021-02-24,2021-02-24
"437",2018-01-01,"GS3M",1.43,2021-02-24,2021-02-24
"438",2018-02-01,"GS3M",1.59,2021-02-24,2021-02-24
"439",2018-03-01,"GS3M",1.73,2021-02-24,2021-02-24
"440",2018-04-01,"GS3M",1.79,2021-02-24,2021-02-24
"441",2018-05-01,"GS3M",1.9,2021-02-24,2021-02-24
"442",2018-06-01,"GS3M",1.94,2021-02-24,2021-02-24
"443",2018-07-01,"GS3M",1.99,2021-02-24,2021-02-24
"444",2018-08-01,"GS3M",2.07,2021-02-24,2021-02-24
"445",2018-09-01,"GS3M",2.17,2021-02-24,2021-02-24
"446",2018-10-01,"GS3M",2.29,2021-02-24,2021-02-24
"447",2018-11-01,"GS3M",2.37,2021-02-24,2021-02-24
"448",2018-12-01,"GS3M",2.41,2021-02-24,2021-02-24
"449",2019-01-01,"GS3M",2.42,2021-02-24,2021-02-24
"450",2019-02-01,"GS3M",2.44,2021-02-24,2021-02-24
"451",2019-03-01,"GS3M",2.45,2021-02-24,2021-02-24
"452",2019-04-01,"GS3M",2.43,2021-02-24,2021-02-24
"453",2019-05-01,"GS3M",2.4,2021-02-24,2021-02-24
"454",2019-06-01,"GS3M",2.22,2021-02-24,2021-02-24
"455",2019-07-01,"GS3M",2.15,2021-02-24,2021-02-24
"456",2019-08-01,"GS3M",1.99,2021-02-24,2021-02-24
"457",2019-09-01,"GS3M",1.93,2021-02-24,2021-02-24
"458",2019-10-01,"GS3M",1.68,2021-02-24,2021-02-24
"459",2019-11-01,"GS3M",1.57,2021-02-24,2021-02-24
"460",2019-12-01,"GS3M",1.57,2021-02-24,2021-02-24
"461",2020-01-01,"GS3M",1.55,2021-02-24,2021-02-24
"462",2020-02-01,"GS3M",1.54,2021-02-24,2021-02-24
"463",2020-03-01,"GS3M",0.3,2021-02-24,2021-02-24
"464",2020-04-01,"GS3M",0.14,2021-02-24,2021-02-24
"465",2020-05-01,"GS3M",0.13,2021-02-24,2021-02-24
"466",2020-06-01,"GS3M",0.16,2021-02-24,2021-02-24
"467",2020-07-01,"GS3M",0.13,2021-02-24,2021-02-24
"468",2020-08-01,"GS3M",0.1,2021-02-24,2021-02-24
"469",2020-09-01,"GS3M",0.11,2021-02-24,2021-02-24
"470",2020-10-01,"GS3M",0.1,2021-02-24,2021-02-24
"471",2020-11-01,"GS3M",0.09,2021-02-24,2021-02-24
"472",2020-12-01,"GS3M",0.09,2021-02-24,2021-02-24
"473",2021-01-01,"GS3M",0.08,2021-02-24,2021-02-24
