"","date","series_id","value","realtime_start","realtime_end"
"319",1979-10-01,"GS10",10.3,2021-02-24,2021-02-24
"320",1979-11-01,"GS10",10.65,2021-02-24,2021-02-24
"321",1979-12-01,"GS10",10.39,2021-02-24,2021-02-24
"322",1980-01-01,"GS10",10.8,2021-02-24,2021-02-24
"323",1980-02-01,"GS10",12.41,2021-02-24,2021-02-24
"324",1980-03-01,"GS10",12.75,2021-02-24,2021-02-24
"325",1980-04-01,"GS10",11.47,2021-02-24,2021-02-24
"326",1980-05-01,"GS10",10.18,2021-02-24,2021-02-24
"327",1980-06-01,"GS10",9.78,2021-02-24,2021-02-24
"328",1980-07-01,"GS10",10.25,2021-02-24,2021-02-24
"329",1980-08-01,"GS10",11.1,2021-02-24,2021-02-24
"330",1980-09-01,"GS10",11.51,2021-02-24,2021-02-24
"331",1980-10-01,"GS10",11.75,2021-02-24,2021-02-24
"332",1980-11-01,"GS10",12.68,2021-02-24,2021-02-24
"333",1980-12-01,"GS10",12.84,2021-02-24,2021-02-24
"334",1981-01-01,"GS10",12.57,2021-02-24,2021-02-24
"335",1981-02-01,"GS10",13.19,2021-02-24,2021-02-24
"336",1981-03-01,"GS10",13.12,2021-02-24,2021-02-24
"337",1981-04-01,"GS10",13.68,2021-02-24,2021-02-24
"338",1981-05-01,"GS10",14.1,2021-02-24,2021-02-24
"339",1981-06-01,"GS10",13.47,2021-02-24,2021-02-24
"340",1981-07-01,"GS10",14.28,2021-02-24,2021-02-24
"341",1981-08-01,"GS10",14.94,2021-02-24,2021-02-24
"342",1981-09-01,"GS10",15.32,2021-02-24,2021-02-24
"343",1981-10-01,"GS10",15.15,2021-02-24,2021-02-24
"344",1981-11-01,"GS10",13.39,2021-02-24,2021-02-24
"345",1981-12-01,"GS10",13.72,2021-02-24,2021-02-24
"346",1982-01-01,"GS10",14.59,2021-02-24,2021-02-24
"347",1982-02-01,"GS10",14.43,2021-02-24,2021-02-24
"348",1982-03-01,"GS10",13.86,2021-02-24,2021-02-24
"349",1982-04-01,"GS10",13.87,2021-02-24,2021-02-24
"350",1982-05-01,"GS10",13.62,2021-02-24,2021-02-24
"351",1982-06-01,"GS10",14.3,2021-02-24,2021-02-24
"352",1982-07-01,"GS10",13.95,2021-02-24,2021-02-24
"353",1982-08-01,"GS10",13.06,2021-02-24,2021-02-24
"354",1982-09-01,"GS10",12.34,2021-02-24,2021-02-24
"355",1982-10-01,"GS10",10.91,2021-02-24,2021-02-24
"356",1982-11-01,"GS10",10.55,2021-02-24,2021-02-24
"357",1982-12-01,"GS10",10.54,2021-02-24,2021-02-24
"358",1983-01-01,"GS10",10.46,2021-02-24,2021-02-24
"359",1983-02-01,"GS10",10.72,2021-02-24,2021-02-24
"360",1983-03-01,"GS10",10.51,2021-02-24,2021-02-24
"361",1983-04-01,"GS10",10.4,2021-02-24,2021-02-24
"362",1983-05-01,"GS10",10.38,2021-02-24,2021-02-24
"363",1983-06-01,"GS10",10.85,2021-02-24,2021-02-24
"364",1983-07-01,"GS10",11.38,2021-02-24,2021-02-24
"365",1983-08-01,"GS10",11.85,2021-02-24,2021-02-24
"366",1983-09-01,"GS10",11.65,2021-02-24,2021-02-24
"367",1983-10-01,"GS10",11.54,2021-02-24,2021-02-24
"368",1983-11-01,"GS10",11.69,2021-02-24,2021-02-24
"369",1983-12-01,"GS10",11.83,2021-02-24,2021-02-24
"370",1984-01-01,"GS10",11.67,2021-02-24,2021-02-24
"371",1984-02-01,"GS10",11.84,2021-02-24,2021-02-24
"372",1984-03-01,"GS10",12.32,2021-02-24,2021-02-24
"373",1984-04-01,"GS10",12.63,2021-02-24,2021-02-24
"374",1984-05-01,"GS10",13.41,2021-02-24,2021-02-24
"375",1984-06-01,"GS10",13.56,2021-02-24,2021-02-24
"376",1984-07-01,"GS10",13.36,2021-02-24,2021-02-24
"377",1984-08-01,"GS10",12.72,2021-02-24,2021-02-24
"378",1984-09-01,"GS10",12.52,2021-02-24,2021-02-24
"379",1984-10-01,"GS10",12.16,2021-02-24,2021-02-24
"380",1984-11-01,"GS10",11.57,2021-02-24,2021-02-24
"381",1984-12-01,"GS10",11.5,2021-02-24,2021-02-24
"382",1985-01-01,"GS10",11.38,2021-02-24,2021-02-24
"383",1985-02-01,"GS10",11.51,2021-02-24,2021-02-24
"384",1985-03-01,"GS10",11.86,2021-02-24,2021-02-24
"385",1985-04-01,"GS10",11.43,2021-02-24,2021-02-24
"386",1985-05-01,"GS10",10.85,2021-02-24,2021-02-24
"387",1985-06-01,"GS10",10.16,2021-02-24,2021-02-24
"388",1985-07-01,"GS10",10.31,2021-02-24,2021-02-24
"389",1985-08-01,"GS10",10.33,2021-02-24,2021-02-24
"390",1985-09-01,"GS10",10.37,2021-02-24,2021-02-24
"391",1985-10-01,"GS10",10.24,2021-02-24,2021-02-24
"392",1985-11-01,"GS10",9.78,2021-02-24,2021-02-24
"393",1985-12-01,"GS10",9.26,2021-02-24,2021-02-24
"394",1986-01-01,"GS10",9.19,2021-02-24,2021-02-24
"395",1986-02-01,"GS10",8.7,2021-02-24,2021-02-24
"396",1986-03-01,"GS10",7.78,2021-02-24,2021-02-24
"397",1986-04-01,"GS10",7.3,2021-02-24,2021-02-24
"398",1986-05-01,"GS10",7.71,2021-02-24,2021-02-24
"399",1986-06-01,"GS10",7.8,2021-02-24,2021-02-24
"400",1986-07-01,"GS10",7.3,2021-02-24,2021-02-24
"401",1986-08-01,"GS10",7.17,2021-02-24,2021-02-24
"402",1986-09-01,"GS10",7.45,2021-02-24,2021-02-24
"403",1986-10-01,"GS10",7.43,2021-02-24,2021-02-24
"404",1986-11-01,"GS10",7.25,2021-02-24,2021-02-24
