"","date","series_id","value","realtime_start","realtime_end"
"76",1975-10-01,"GS7",8.06,2021-02-24,2021-02-24
"77",1975-11-01,"GS7",7.98,2021-02-24,2021-02-24
"78",1975-12-01,"GS7",7.93,2021-02-24,2021-02-24
"79",1976-01-01,"GS7",7.67,2021-02-24,2021-02-24
"80",1976-02-01,"GS7",7.72,2021-02-24,2021-02-24
"81",1976-03-01,"GS7",7.65,2021-02-24,2021-02-24
"82",1976-04-01,"GS7",7.44,2021-02-24,2021-02-24
"83",1976-05-01,"GS7",7.77,2021-02-24,2021-02-24
"84",1976-06-01,"GS7",7.75,2021-02-24,2021-02-24
"85",1976-07-01,"GS7",7.7,2021-02-24,2021-02-24
"86",1976-08-01,"GS7",7.58,2021-02-24,2021-02-24
"87",1976-09-01,"GS7",7.41,2021-02-24,2021-02-24
"88",1976-10-01,"GS7",7.16,2021-02-24,2021-02-24
"89",1976-11-01,"GS7",6.86,2021-02-24,2021-02-24
"90",1976-12-01,"GS7",6.37,2021-02-24,2021-02-24
"91",1977-01-01,"GS7",6.92,2021-02-24,2021-02-24
"92",1977-02-01,"GS7",7.16,2021-02-24,2021-02-24
"93",1977-03-01,"GS7",7.2,2021-02-24,2021-02-24
"94",1977-04-01,"GS7",7.11,2021-02-24,2021-02-24
"95",1977-05-01,"GS7",7.26,2021-02-24,2021-02-24
"96",1977-06-01,"GS7",7.05,2021-02-24,2021-02-24
"97",1977-07-01,"GS7",7.12,2021-02-24,2021-02-24
"98",1977-08-01,"GS7",7.24,2021-02-24,2021-02-24
"99",1977-09-01,"GS7",7.21,2021-02-24,2021-02-24
"100",1977-10-01,"GS7",7.44,2021-02-24,2021-02-24
"101",1977-11-01,"GS7",7.46,2021-02-24,2021-02-24
"102",1977-12-01,"GS7",7.59,2021-02-24,2021-02-24
"103",1978-01-01,"GS7",7.86,2021-02-24,2021-02-24
"104",1978-02-01,"GS7",7.94,2021-02-24,2021-02-24
"105",1978-03-01,"GS7",7.95,2021-02-24,2021-02-24
"106",1978-04-01,"GS7",8.06,2021-02-24,2021-02-24
"107",1978-05-01,"GS7",8.25,2021-02-24,2021-02-24
"108",1978-06-01,"GS7",8.4,2021-02-24,2021-02-24
"109",1978-07-01,"GS7",8.55,2021-02-24,2021-02-24
"110",1978-08-01,"GS7",8.38,2021-02-24,2021-02-24
"111",1978-09-01,"GS7",8.42,2021-02-24,2021-02-24
"112",1978-10-01,"GS7",8.64,2021-02-24,2021-02-24
"113",1978-11-01,"GS7",8.8,2021-02-24,2021-02-24
"114",1978-12-01,"GS7",9.03,2021-02-24,2021-02-24
"115",1979-01-01,"GS7",9.14,2021-02-24,2021-02-24
"116",1979-02-01,"GS7",9.11,2021-02-24,2021-02-24
"117",1979-03-01,"GS7",9.15,2021-02-24,2021-02-24
"118",1979-04-01,"GS7",9.21,2021-02-24,2021-02-24
"119",1979-05-01,"GS7",9.23,2021-02-24,2021-02-24
"120",1979-06-01,"GS7",8.86,2021-02-24,2021-02-24
"121",1979-07-01,"GS7",8.92,2021-02-24,2021-02-24
"122",1979-08-01,"GS7",9.05,2021-02-24,2021-02-24
"123",1979-09-01,"GS7",9.38,2021-02-24,2021-02-24
"124",1979-10-01,"GS7",10.47,2021-02-24,2021-02-24
"125",1979-11-01,"GS7",10.8,2021-02-24,2021-02-24
"126",1979-12-01,"GS7",10.42,2021-02-24,2021-02-24
"127",1980-01-01,"GS7",10.77,2021-02-24,2021-02-24
"128",1980-02-01,"GS7",12.53,2021-02-24,2021-02-24
"129",1980-03-01,"GS7",13,2021-02-24,2021-02-24
"130",1980-04-01,"GS7",11.49,2021-02-24,2021-02-24
"131",1980-05-01,"GS7",10.09,2021-02-24,2021-02-24
"132",1980-06-01,"GS7",9.45,2021-02-24,2021-02-24
"133",1980-07-01,"GS7",9.84,2021-02-24,2021-02-24
"134",1980-08-01,"GS7",10.95,2021-02-24,2021-02-24
"135",1980-09-01,"GS7",11.57,2021-02-24,2021-02-24
"136",1980-10-01,"GS7",11.79,2021-02-24,2021-02-24
"137",1980-11-01,"GS7",12.71,2021-02-24,2021-02-24
"138",1980-12-01,"GS7",13,2021-02-24,2021-02-24
"139",1981-01-01,"GS7",12.66,2021-02-24,2021-02-24
"140",1981-02-01,"GS7",13.28,2021-02-24,2021-02-24
"141",1981-03-01,"GS7",13.24,2021-02-24,2021-02-24
"142",1981-04-01,"GS7",13.85,2021-02-24,2021-02-24
"143",1981-05-01,"GS7",14.3,2021-02-24,2021-02-24
"144",1981-06-01,"GS7",13.67,2021-02-24,2021-02-24
"145",1981-07-01,"GS7",14.49,2021-02-24,2021-02-24
"146",1981-08-01,"GS7",15.22,2021-02-24,2021-02-24
"147",1981-09-01,"GS7",15.65,2021-02-24,2021-02-24
"148",1981-10-01,"GS7",15.33,2021-02-24,2021-02-24
"149",1981-11-01,"GS7",13.42,2021-02-24,2021-02-24
"150",1981-12-01,"GS7",13.62,2021-02-24,2021-02-24
"151",1982-01-01,"GS7",14.67,2021-02-24,2021-02-24
"152",1982-02-01,"GS7",14.46,2021-02-24,2021-02-24
"153",1982-03-01,"GS7",13.93,2021-02-24,2021-02-24
"154",1982-04-01,"GS7",13.94,2021-02-24,2021-02-24
"155",1982-05-01,"GS7",13.74,2021-02-24,2021-02-24
"156",1982-06-01,"GS7",14.47,2021-02-24,2021-02-24
"157",1982-07-01,"GS7",14.07,2021-02-24,2021-02-24
"158",1982-08-01,"GS7",13.14,2021-02-24,2021-02-24
"159",1982-09-01,"GS7",12.36,2021-02-24,2021-02-24
"160",1982-10-01,"GS7",10.88,2021-02-24,2021-02-24
"161",1982-11-01,"GS7",10.53,2021-02-24,2021-02-24
"162",1982-12-01,"GS7",10.49,2021-02-24,2021-02-24
"163",1983-01-01,"GS7",10.36,2021-02-24,2021-02-24
"164",1983-02-01,"GS7",10.56,2021-02-24,2021-02-24
"165",1983-03-01,"GS7",10.31,2021-02-24,2021-02-24
"166",1983-04-01,"GS7",10.29,2021-02-24,2021-02-24
"167",1983-05-01,"GS7",10.3,2021-02-24,2021-02-24
"168",1983-06-01,"GS7",10.83,2021-02-24,2021-02-24
"169",1983-07-01,"GS7",11.35,2021-02-24,2021-02-24
"170",1983-08-01,"GS7",11.77,2021-02-24,2021-02-24
"171",1983-09-01,"GS7",11.61,2021-02-24,2021-02-24
"172",1983-10-01,"GS7",11.47,2021-02-24,2021-02-24
"173",1983-11-01,"GS7",11.61,2021-02-24,2021-02-24
"174",1983-12-01,"GS7",11.78,2021-02-24,2021-02-24
"175",1984-01-01,"GS7",11.58,2021-02-24,2021-02-24
"176",1984-02-01,"GS7",11.75,2021-02-24,2021-02-24
"177",1984-03-01,"GS7",12.25,2021-02-24,2021-02-24
"178",1984-04-01,"GS7",12.56,2021-02-24,2021-02-24
"179",1984-05-01,"GS7",13.34,2021-02-24,2021-02-24
"180",1984-06-01,"GS7",13.56,2021-02-24,2021-02-24
"181",1984-07-01,"GS7",13.35,2021-02-24,2021-02-24
"182",1984-08-01,"GS7",12.75,2021-02-24,2021-02-24
"183",1984-09-01,"GS7",12.6,2021-02-24,2021-02-24
"184",1984-10-01,"GS7",12.16,2021-02-24,2021-02-24
"185",1984-11-01,"GS7",11.49,2021-02-24,2021-02-24
"186",1984-12-01,"GS7",11.45,2021-02-24,2021-02-24
"187",1985-01-01,"GS7",11.27,2021-02-24,2021-02-24
"188",1985-02-01,"GS7",11.44,2021-02-24,2021-02-24
"189",1985-03-01,"GS7",11.82,2021-02-24,2021-02-24
"190",1985-04-01,"GS7",11.34,2021-02-24,2021-02-24
"191",1985-05-01,"GS7",10.72,2021-02-24,2021-02-24
"192",1985-06-01,"GS7",10.08,2021-02-24,2021-02-24
"193",1985-07-01,"GS7",10.16,2021-02-24,2021-02-24
"194",1985-08-01,"GS7",10.2,2021-02-24,2021-02-24
"195",1985-09-01,"GS7",10.24,2021-02-24,2021-02-24
"196",1985-10-01,"GS7",10.11,2021-02-24,2021-02-24
"197",1985-11-01,"GS7",9.62,2021-02-24,2021-02-24
"198",1985-12-01,"GS7",9.11,2021-02-24,2021-02-24
"199",1986-01-01,"GS7",9.03,2021-02-24,2021-02-24
"200",1986-02-01,"GS7",8.58,2021-02-24,2021-02-24
"201",1986-03-01,"GS7",7.67,2021-02-24,2021-02-24
"202",1986-04-01,"GS7",7.16,2021-02-24,2021-02-24
"203",1986-05-01,"GS7",7.65,2021-02-24,2021-02-24
"204",1986-06-01,"GS7",7.75,2021-02-24,2021-02-24
"205",1986-07-01,"GS7",7.22,2021-02-24,2021-02-24
"206",1986-08-01,"GS7",7.01,2021-02-24,2021-02-24
"207",1986-09-01,"GS7",7.28,2021-02-24,2021-02-24
"208",1986-10-01,"GS7",7.24,2021-02-24,2021-02-24
"209",1986-11-01,"GS7",7.08,2021-02-24,2021-02-24
"210",1986-12-01,"GS7",6.97,2021-02-24,2021-02-24
"211",1987-01-01,"GS7",6.92,2021-02-24,2021-02-24
"212",1987-02-01,"GS7",7.06,2021-02-24,2021-02-24
"213",1987-03-01,"GS7",7.06,2021-02-24,2021-02-24
"214",1987-04-01,"GS7",7.83,2021-02-24,2021-02-24
"215",1987-05-01,"GS7",8.47,2021-02-24,2021-02-24
"216",1987-06-01,"GS7",8.27,2021-02-24,2021-02-24
"217",1987-07-01,"GS7",8.27,2021-02-24,2021-02-24
"218",1987-08-01,"GS7",8.59,2021-02-24,2021-02-24
"219",1987-09-01,"GS7",9.26,2021-02-24,2021-02-24
"220",1987-10-01,"GS7",9.37,2021-02-24,2021-02-24
"221",1987-11-01,"GS7",8.69,2021-02-24,2021-02-24
"222",1987-12-01,"GS7",8.82,2021-02-24,2021-02-24
"223",1988-01-01,"GS7",8.48,2021-02-24,2021-02-24
"224",1988-02-01,"GS7",8.02,2021-02-24,2021-02-24
"225",1988-03-01,"GS7",8.19,2021-02-24,2021-02-24
"226",1988-04-01,"GS7",8.52,2021-02-24,2021-02-24
"227",1988-05-01,"GS7",8.89,2021-02-24,2021-02-24
"228",1988-06-01,"GS7",8.78,2021-02-24,2021-02-24
"229",1988-07-01,"GS7",8.91,2021-02-24,2021-02-24
"230",1988-08-01,"GS7",9.13,2021-02-24,2021-02-24
"231",1988-09-01,"GS7",8.87,2021-02-24,2021-02-24
"232",1988-10-01,"GS7",8.69,2021-02-24,2021-02-24
"233",1988-11-01,"GS7",8.89,2021-02-24,2021-02-24
"234",1988-12-01,"GS7",9.13,2021-02-24,2021-02-24
"235",1989-01-01,"GS7",9.14,2021-02-24,2021-02-24
"236",1989-02-01,"GS7",9.23,2021-02-24,2021-02-24
"237",1989-03-01,"GS7",9.43,2021-02-24,2021-02-24
"238",1989-04-01,"GS7",9.24,2021-02-24,2021-02-24
"239",1989-05-01,"GS7",8.88,2021-02-24,2021-02-24
"240",1989-06-01,"GS7",8.31,2021-02-24,2021-02-24
"241",1989-07-01,"GS7",7.94,2021-02-24,2021-02-24
"242",1989-08-01,"GS7",8.11,2021-02-24,2021-02-24
"243",1989-09-01,"GS7",8.23,2021-02-24,2021-02-24
"244",1989-10-01,"GS7",8.03,2021-02-24,2021-02-24
"245",1989-11-01,"GS7",7.86,2021-02-24,2021-02-24
"246",1989-12-01,"GS7",7.85,2021-02-24,2021-02-24
"247",1990-01-01,"GS7",8.2,2021-02-24,2021-02-24
"248",1990-02-01,"GS7",8.48,2021-02-24,2021-02-24
"249",1990-03-01,"GS7",8.65,2021-02-24,2021-02-24
"250",1990-04-01,"GS7",8.81,2021-02-24,2021-02-24
"251",1990-05-01,"GS7",8.78,2021-02-24,2021-02-24
"252",1990-06-01,"GS7",8.52,2021-02-24,2021-02-24
"253",1990-07-01,"GS7",8.46,2021-02-24,2021-02-24
"254",1990-08-01,"GS7",8.64,2021-02-24,2021-02-24
"255",1990-09-01,"GS7",8.79,2021-02-24,2021-02-24
"256",1990-10-01,"GS7",8.59,2021-02-24,2021-02-24
"257",1990-11-01,"GS7",8.28,2021-02-24,2021-02-24
"258",1990-12-01,"GS7",8,2021-02-24,2021-02-24
"259",1991-01-01,"GS7",7.97,2021-02-24,2021-02-24
"260",1991-02-01,"GS7",7.73,2021-02-24,2021-02-24
"261",1991-03-01,"GS7",8,2021-02-24,2021-02-24
"262",1991-04-01,"GS7",7.92,2021-02-24,2021-02-24
"263",1991-05-01,"GS7",7.94,2021-02-24,2021-02-24
"264",1991-06-01,"GS7",8.17,2021-02-24,2021-02-24
"265",1991-07-01,"GS7",8.15,2021-02-24,2021-02-24
"266",1991-08-01,"GS7",7.74,2021-02-24,2021-02-24
"267",1991-09-01,"GS7",7.48,2021-02-24,2021-02-24
"268",1991-10-01,"GS7",7.25,2021-02-24,2021-02-24
"269",1991-11-01,"GS7",7.06,2021-02-24,2021-02-24
"270",1991-12-01,"GS7",6.69,2021-02-24,2021-02-24
"271",1992-01-01,"GS7",6.7,2021-02-24,2021-02-24
"272",1992-02-01,"GS7",6.96,2021-02-24,2021-02-24
"273",1992-03-01,"GS7",7.26,2021-02-24,2021-02-24
"274",1992-04-01,"GS7",7.15,2021-02-24,2021-02-24
"275",1992-05-01,"GS7",7.06,2021-02-24,2021-02-24
"276",1992-06-01,"GS7",6.9,2021-02-24,2021-02-24
"277",1992-07-01,"GS7",6.36,2021-02-24,2021-02-24
"278",1992-08-01,"GS7",6.12,2021-02-24,2021-02-24
"279",1992-09-01,"GS7",5.96,2021-02-24,2021-02-24
"280",1992-10-01,"GS7",6.15,2021-02-24,2021-02-24
"281",1992-11-01,"GS7",6.49,2021-02-24,2021-02-24
"282",1992-12-01,"GS7",6.46,2021-02-24,2021-02-24
"283",1993-01-01,"GS7",6.26,2021-02-24,2021-02-24
"284",1993-02-01,"GS7",5.87,2021-02-24,2021-02-24
"285",1993-03-01,"GS7",5.66,2021-02-24,2021-02-24
"286",1993-04-01,"GS7",5.59,2021-02-24,2021-02-24
"287",1993-05-01,"GS7",5.66,2021-02-24,2021-02-24
"288",1993-06-01,"GS7",5.61,2021-02-24,2021-02-24
"289",1993-07-01,"GS7",5.48,2021-02-24,2021-02-24
"290",1993-08-01,"GS7",5.35,2021-02-24,2021-02-24
"291",1993-09-01,"GS7",5.08,2021-02-24,2021-02-24
"292",1993-10-01,"GS7",5.05,2021-02-24,2021-02-24
"293",1993-11-01,"GS7",5.45,2021-02-24,2021-02-24
"294",1993-12-01,"GS7",5.48,2021-02-24,2021-02-24
"295",1994-01-01,"GS7",5.43,2021-02-24,2021-02-24
"296",1994-02-01,"GS7",5.72,2021-02-24,2021-02-24
"297",1994-03-01,"GS7",6.28,2021-02-24,2021-02-24
"298",1994-04-01,"GS7",6.8,2021-02-24,2021-02-24
"299",1994-05-01,"GS7",7.01,2021-02-24,2021-02-24
"300",1994-06-01,"GS7",6.91,2021-02-24,2021-02-24
"301",1994-07-01,"GS7",7.12,2021-02-24,2021-02-24
"302",1994-08-01,"GS7",7.06,2021-02-24,2021-02-24
"303",1994-09-01,"GS7",7.28,2021-02-24,2021-02-24
"304",1994-10-01,"GS7",7.58,2021-02-24,2021-02-24
"305",1994-11-01,"GS7",7.83,2021-02-24,2021-02-24
"306",1994-12-01,"GS7",7.8,2021-02-24,2021-02-24
"307",1995-01-01,"GS7",7.79,2021-02-24,2021-02-24
"308",1995-02-01,"GS7",7.44,2021-02-24,2021-02-24
"309",1995-03-01,"GS7",7.14,2021-02-24,2021-02-24
"310",1995-04-01,"GS7",6.95,2021-02-24,2021-02-24
"311",1995-05-01,"GS7",6.5,2021-02-24,2021-02-24
"312",1995-06-01,"GS7",6.05,2021-02-24,2021-02-24
"313",1995-07-01,"GS7",6.2,2021-02-24,2021-02-24
"314",1995-08-01,"GS7",6.41,2021-02-24,2021-02-24
"315",1995-09-01,"GS7",6.13,2021-02-24,2021-02-24
"316",1995-10-01,"GS7",5.97,2021-02-24,2021-02-24
"317",1995-11-01,"GS7",5.83,2021-02-24,2021-02-24
"318",1995-12-01,"GS7",5.63,2021-02-24,2021-02-24
"319",1996-01-01,"GS7",5.54,2021-02-24,2021-02-24
"320",1996-02-01,"GS7",5.64,2021-02-24,2021-02-24
"321",1996-03-01,"GS7",6.19,2021-02-24,2021-02-24
"322",1996-04-01,"GS7",6.48,2021-02-24,2021-02-24
"323",1996-05-01,"GS7",6.66,2021-02-24,2021-02-24
"324",1996-06-01,"GS7",6.83,2021-02-24,2021-02-24
"325",1996-07-01,"GS7",6.76,2021-02-24,2021-02-24
"326",1996-08-01,"GS7",6.52,2021-02-24,2021-02-24
"327",1996-09-01,"GS7",6.73,2021-02-24,2021-02-24
"328",1996-10-01,"GS7",6.42,2021-02-24,2021-02-24
"329",1996-11-01,"GS7",6.1,2021-02-24,2021-02-24
"330",1996-12-01,"GS7",6.2,2021-02-24,2021-02-24
"331",1997-01-01,"GS7",6.47,2021-02-24,2021-02-24
"332",1997-02-01,"GS7",6.32,2021-02-24,2021-02-24
"333",1997-03-01,"GS7",6.65,2021-02-24,2021-02-24
"334",1997-04-01,"GS7",6.86,2021-02-24,2021-02-24
"335",1997-05-01,"GS7",6.66,2021-02-24,2021-02-24
"336",1997-06-01,"GS7",6.46,2021-02-24,2021-02-24
"337",1997-07-01,"GS7",6.2,2021-02-24,2021-02-24
"338",1997-08-01,"GS7",6.29,2021-02-24,2021-02-24
"339",1997-09-01,"GS7",6.2,2021-02-24,2021-02-24
"340",1997-10-01,"GS7",6.05,2021-02-24,2021-02-24
"341",1997-11-01,"GS7",5.9,2021-02-24,2021-02-24
"342",1997-12-01,"GS7",5.83,2021-02-24,2021-02-24
"343",1998-01-01,"GS7",5.53,2021-02-24,2021-02-24
"344",1998-02-01,"GS7",5.6,2021-02-24,2021-02-24
"345",1998-03-01,"GS7",5.71,2021-02-24,2021-02-24
"346",1998-04-01,"GS7",5.7,2021-02-24,2021-02-24
"347",1998-05-01,"GS7",5.72,2021-02-24,2021-02-24
"348",1998-06-01,"GS7",5.56,2021-02-24,2021-02-24
"349",1998-07-01,"GS7",5.52,2021-02-24,2021-02-24
"350",1998-08-01,"GS7",5.36,2021-02-24,2021-02-24
"351",1998-09-01,"GS7",4.76,2021-02-24,2021-02-24
"352",1998-10-01,"GS7",4.46,2021-02-24,2021-02-24
"353",1998-11-01,"GS7",4.78,2021-02-24,2021-02-24
"354",1998-12-01,"GS7",4.65,2021-02-24,2021-02-24
"355",1999-01-01,"GS7",4.8,2021-02-24,2021-02-24
"356",1999-02-01,"GS7",5.1,2021-02-24,2021-02-24
"357",1999-03-01,"GS7",5.36,2021-02-24,2021-02-24
"358",1999-04-01,"GS7",5.28,2021-02-24,2021-02-24
"359",1999-05-01,"GS7",5.64,2021-02-24,2021-02-24
"360",1999-06-01,"GS7",6.05,2021-02-24,2021-02-24
"361",1999-07-01,"GS7",5.94,2021-02-24,2021-02-24
"362",1999-08-01,"GS7",6.15,2021-02-24,2021-02-24
"363",1999-09-01,"GS7",6.12,2021-02-24,2021-02-24
"364",1999-10-01,"GS7",6.33,2021-02-24,2021-02-24
"365",1999-11-01,"GS7",6.17,2021-02-24,2021-02-24
"366",1999-12-01,"GS7",6.38,2021-02-24,2021-02-24
"367",2000-01-01,"GS7",6.7,2021-02-24,2021-02-24
"368",2000-02-01,"GS7",6.72,2021-02-24,2021-02-24
"369",2000-03-01,"GS7",6.51,2021-02-24,2021-02-24
"370",2000-04-01,"GS7",6.27,2021-02-24,2021-02-24
"371",2000-05-01,"GS7",6.69,2021-02-24,2021-02-24
"372",2000-06-01,"GS7",6.33,2021-02-24,2021-02-24
"373",2000-07-01,"GS7",6.22,2021-02-24,2021-02-24
"374",2000-08-01,"GS7",6.05,2021-02-24,2021-02-24
"375",2000-09-01,"GS7",5.98,2021-02-24,2021-02-24
"376",2000-10-01,"GS7",5.84,2021-02-24,2021-02-24
"377",2000-11-01,"GS7",5.78,2021-02-24,2021-02-24
"378",2000-12-01,"GS7",5.28,2021-02-24,2021-02-24
"379",2001-01-01,"GS7",5.13,2021-02-24,2021-02-24
"380",2001-02-01,"GS7",5.1,2021-02-24,2021-02-24
"381",2001-03-01,"GS7",4.88,2021-02-24,2021-02-24
"382",2001-04-01,"GS7",5.03,2021-02-24,2021-02-24
"383",2001-05-01,"GS7",5.24,2021-02-24,2021-02-24
"384",2001-06-01,"GS7",5.14,2021-02-24,2021-02-24
"385",2001-07-01,"GS7",5.06,2021-02-24,2021-02-24
"386",2001-08-01,"GS7",4.84,2021-02-24,2021-02-24
"387",2001-09-01,"GS7",4.51,2021-02-24,2021-02-24
"388",2001-10-01,"GS7",4.31,2021-02-24,2021-02-24
"389",2001-11-01,"GS7",4.42,2021-02-24,2021-02-24
"390",2001-12-01,"GS7",4.86,2021-02-24,2021-02-24
"391",2002-01-01,"GS7",4.79,2021-02-24,2021-02-24
"392",2002-02-01,"GS7",4.71,2021-02-24,2021-02-24
"393",2002-03-01,"GS7",5.14,2021-02-24,2021-02-24
"394",2002-04-01,"GS7",5.02,2021-02-24,2021-02-24
"395",2002-05-01,"GS7",4.9,2021-02-24,2021-02-24
"396",2002-06-01,"GS7",4.6,2021-02-24,2021-02-24
"397",2002-07-01,"GS7",4.3,2021-02-24,2021-02-24
"398",2002-08-01,"GS7",3.88,2021-02-24,2021-02-24
"399",2002-09-01,"GS7",3.5,2021-02-24,2021-02-24
"400",2002-10-01,"GS7",3.54,2021-02-24,2021-02-24
"401",2002-11-01,"GS7",3.64,2021-02-24,2021-02-24
"402",2002-12-01,"GS7",3.63,2021-02-24,2021-02-24
"403",2003-01-01,"GS7",3.6,2021-02-24,2021-02-24
"404",2003-02-01,"GS7",3.45,2021-02-24,2021-02-24
"405",2003-03-01,"GS7",3.34,2021-02-24,2021-02-24
"406",2003-04-01,"GS7",3.47,2021-02-24,2021-02-24
"407",2003-05-01,"GS7",3.07,2021-02-24,2021-02-24
"408",2003-06-01,"GS7",2.84,2021-02-24,2021-02-24
"409",2003-07-01,"GS7",3.45,2021-02-24,2021-02-24
"410",2003-08-01,"GS7",3.96,2021-02-24,2021-02-24
"411",2003-09-01,"GS7",3.74,2021-02-24,2021-02-24
"412",2003-10-01,"GS7",3.75,2021-02-24,2021-02-24
"413",2003-11-01,"GS7",3.81,2021-02-24,2021-02-24
"414",2003-12-01,"GS7",3.79,2021-02-24,2021-02-24
"415",2004-01-01,"GS7",3.65,2021-02-24,2021-02-24
"416",2004-02-01,"GS7",3.59,2021-02-24,2021-02-24
"417",2004-03-01,"GS7",3.31,2021-02-24,2021-02-24
"418",2004-04-01,"GS7",3.89,2021-02-24,2021-02-24
"419",2004-05-01,"GS7",4.31,2021-02-24,2021-02-24
"420",2004-06-01,"GS7",4.35,2021-02-24,2021-02-24
"421",2004-07-01,"GS7",4.11,2021-02-24,2021-02-24
"422",2004-08-01,"GS7",3.9,2021-02-24,2021-02-24
"423",2004-09-01,"GS7",3.75,2021-02-24,2021-02-24
