"","date","series_id","value","realtime_start","realtime_end"
"653",2007-08-01,"GS1",4.47,2021-02-24,2021-02-24
"654",2007-09-01,"GS1",4.14,2021-02-24,2021-02-24
"655",2007-10-01,"GS1",4.1,2021-02-24,2021-02-24
"656",2007-11-01,"GS1",3.5,2021-02-24,2021-02-24
"657",2007-12-01,"GS1",3.26,2021-02-24,2021-02-24
"658",2008-01-01,"GS1",2.71,2021-02-24,2021-02-24
"659",2008-02-01,"GS1",2.05,2021-02-24,2021-02-24
"660",2008-03-01,"GS1",1.54,2021-02-24,2021-02-24
"661",2008-04-01,"GS1",1.74,2021-02-24,2021-02-24
"662",2008-05-01,"GS1",2.06,2021-02-24,2021-02-24
"663",2008-06-01,"GS1",2.42,2021-02-24,2021-02-24
"664",2008-07-01,"GS1",2.28,2021-02-24,2021-02-24
"665",2008-08-01,"GS1",2.18,2021-02-24,2021-02-24
"666",2008-09-01,"GS1",1.91,2021-02-24,2021-02-24
"667",2008-10-01,"GS1",1.42,2021-02-24,2021-02-24
"668",2008-11-01,"GS1",1.07,2021-02-24,2021-02-24
"669",2008-12-01,"GS1",0.49,2021-02-24,2021-02-24
"670",2009-01-01,"GS1",0.44,2021-02-24,2021-02-24
"671",2009-02-01,"GS1",0.62,2021-02-24,2021-02-24
"672",2009-03-01,"GS1",0.64,2021-02-24,2021-02-24
"673",2009-04-01,"GS1",0.55,2021-02-24,2021-02-24
"674",2009-05-01,"GS1",0.5,2021-02-24,2021-02-24
"675",2009-06-01,"GS1",0.51,2021-02-24,2021-02-24
"676",2009-07-01,"GS1",0.48,2021-02-24,2021-02-24
"677",2009-08-01,"GS1",0.46,2021-02-24,2021-02-24
"678",2009-09-01,"GS1",0.4,2021-02-24,2021-02-24
"679",2009-10-01,"GS1",0.37,2021-02-24,2021-02-24
"680",2009-11-01,"GS1",0.31,2021-02-24,2021-02-24
"681",2009-12-01,"GS1",0.37,2021-02-24,2021-02-24
"682",2010-01-01,"GS1",0.35,2021-02-24,2021-02-24
"683",2010-02-01,"GS1",0.35,2021-02-24,2021-02-24
"684",2010-03-01,"GS1",0.4,2021-02-24,2021-02-24
"685",2010-04-01,"GS1",0.45,2021-02-24,2021-02-24
"686",2010-05-01,"GS1",0.37,2021-02-24,2021-02-24
"687",2010-06-01,"GS1",0.32,2021-02-24,2021-02-24
"688",2010-07-01,"GS1",0.29,2021-02-24,2021-02-24
"689",2010-08-01,"GS1",0.26,2021-02-24,2021-02-24
"690",2010-09-01,"GS1",0.26,2021-02-24,2021-02-24
"691",2010-10-01,"GS1",0.23,2021-02-24,2021-02-24
"692",2010-11-01,"GS1",0.25,2021-02-24,2021-02-24
"693",2010-12-01,"GS1",0.29,2021-02-24,2021-02-24
"694",2011-01-01,"GS1",0.27,2021-02-24,2021-02-24
"695",2011-02-01,"GS1",0.29,2021-02-24,2021-02-24
"696",2011-03-01,"GS1",0.26,2021-02-24,2021-02-24
"697",2011-04-01,"GS1",0.25,2021-02-24,2021-02-24
"698",2011-05-01,"GS1",0.19,2021-02-24,2021-02-24
"699",2011-06-01,"GS1",0.18,2021-02-24,2021-02-24
"700",2011-07-01,"GS1",0.19,2021-02-24,2021-02-24
"701",2011-08-01,"GS1",0.11,2021-02-24,2021-02-24
"702",2011-09-01,"GS1",0.1,2021-02-24,2021-02-24
"703",2011-10-01,"GS1",0.11,2021-02-24,2021-02-24
"704",2011-11-01,"GS1",0.11,2021-02-24,2021-02-24
"705",2011-12-01,"GS1",0.12,2021-02-24,2021-02-24
"706",2012-01-01,"GS1",0.12,2021-02-24,2021-02-24
"707",2012-02-01,"GS1",0.16,2021-02-24,2021-02-24
"708",2012-03-01,"GS1",0.19,2021-02-24,2021-02-24
"709",2012-04-01,"GS1",0.18,2021-02-24,2021-02-24
"710",2012-05-01,"GS1",0.19,2021-02-24,2021-02-24
"711",2012-06-01,"GS1",0.19,2021-02-24,2021-02-24
"712",2012-07-01,"GS1",0.19,2021-02-24,2021-02-24
"713",2012-08-01,"GS1",0.18,2021-02-24,2021-02-24
"714",2012-09-01,"GS1",0.18,2021-02-24,2021-02-24
"715",2012-10-01,"GS1",0.18,2021-02-24,2021-02-24
"716",2012-11-01,"GS1",0.18,2021-02-24,2021-02-24
"717",2012-12-01,"GS1",0.16,2021-02-24,2021-02-24
"718",2013-01-01,"GS1",0.15,2021-02-24,2021-02-24
"719",2013-02-01,"GS1",0.16,2021-02-24,2021-02-24
"720",2013-03-01,"GS1",0.15,2021-02-24,2021-02-24
"721",2013-04-01,"GS1",0.12,2021-02-24,2021-02-24
"722",2013-05-01,"GS1",0.12,2021-02-24,2021-02-24
"723",2013-06-01,"GS1",0.14,2021-02-24,2021-02-24
"724",2013-07-01,"GS1",0.12,2021-02-24,2021-02-24
"725",2013-08-01,"GS1",0.13,2021-02-24,2021-02-24
"726",2013-09-01,"GS1",0.12,2021-02-24,2021-02-24
"727",2013-10-01,"GS1",0.12,2021-02-24,2021-02-24
"728",2013-11-01,"GS1",0.12,2021-02-24,2021-02-24
"729",2013-12-01,"GS1",0.13,2021-02-24,2021-02-24
"730",2014-01-01,"GS1",0.12,2021-02-24,2021-02-24
"731",2014-02-01,"GS1",0.12,2021-02-24,2021-02-24
"732",2014-03-01,"GS1",0.13,2021-02-24,2021-02-24
"733",2014-04-01,"GS1",0.11,2021-02-24,2021-02-24
"734",2014-05-01,"GS1",0.1,2021-02-24,2021-02-24
"735",2014-06-01,"GS1",0.1,2021-02-24,2021-02-24
"736",2014-07-01,"GS1",0.11,2021-02-24,2021-02-24
"737",2014-08-01,"GS1",0.11,2021-02-24,2021-02-24
"738",2014-09-01,"GS1",0.11,2021-02-24,2021-02-24
"739",2014-10-01,"GS1",0.1,2021-02-24,2021-02-24
"740",2014-11-01,"GS1",0.13,2021-02-24,2021-02-24
"741",2014-12-01,"GS1",0.21,2021-02-24,2021-02-24
"742",2015-01-01,"GS1",0.2,2021-02-24,2021-02-24
"743",2015-02-01,"GS1",0.22,2021-02-24,2021-02-24
"744",2015-03-01,"GS1",0.25,2021-02-24,2021-02-24
"745",2015-04-01,"GS1",0.23,2021-02-24,2021-02-24
"746",2015-05-01,"GS1",0.24,2021-02-24,2021-02-24
"747",2015-06-01,"GS1",0.28,2021-02-24,2021-02-24
"748",2015-07-01,"GS1",0.3,2021-02-24,2021-02-24
"749",2015-08-01,"GS1",0.38,2021-02-24,2021-02-24
"750",2015-09-01,"GS1",0.37,2021-02-24,2021-02-24
"751",2015-10-01,"GS1",0.26,2021-02-24,2021-02-24
"752",2015-11-01,"GS1",0.48,2021-02-24,2021-02-24
"753",2015-12-01,"GS1",0.65,2021-02-24,2021-02-24
"754",2016-01-01,"GS1",0.54,2021-02-24,2021-02-24
"755",2016-02-01,"GS1",0.53,2021-02-24,2021-02-24
"756",2016-03-01,"GS1",0.66,2021-02-24,2021-02-24
"757",2016-04-01,"GS1",0.56,2021-02-24,2021-02-24
"758",2016-05-01,"GS1",0.59,2021-02-24,2021-02-24
"759",2016-06-01,"GS1",0.55,2021-02-24,2021-02-24
"760",2016-07-01,"GS1",0.51,2021-02-24,2021-02-24
"761",2016-08-01,"GS1",0.57,2021-02-24,2021-02-24
"762",2016-09-01,"GS1",0.59,2021-02-24,2021-02-24
"763",2016-10-01,"GS1",0.66,2021-02-24,2021-02-24
"764",2016-11-01,"GS1",0.74,2021-02-24,2021-02-24
"765",2016-12-01,"GS1",0.87,2021-02-24,2021-02-24
"766",2017-01-01,"GS1",0.83,2021-02-24,2021-02-24
"767",2017-02-01,"GS1",0.82,2021-02-24,2021-02-24
"768",2017-03-01,"GS1",1.01,2021-02-24,2021-02-24
"769",2017-04-01,"GS1",1.04,2021-02-24,2021-02-24
"770",2017-05-01,"GS1",1.12,2021-02-24,2021-02-24
"771",2017-06-01,"GS1",1.2,2021-02-24,2021-02-24
"772",2017-07-01,"GS1",1.22,2021-02-24,2021-02-24
"773",2017-08-01,"GS1",1.23,2021-02-24,2021-02-24
"774",2017-09-01,"GS1",1.28,2021-02-24,2021-02-24
"775",2017-10-01,"GS1",1.4,2021-02-24,2021-02-24
"776",2017-11-01,"GS1",1.56,2021-02-24,2021-02-24
"777",2017-12-01,"GS1",1.7,2021-02-24,2021-02-24
"778",2018-01-01,"GS1",1.8,2021-02-24,2021-02-24
"779",2018-02-01,"GS1",1.96,2021-02-24,2021-02-24
"780",2018-03-01,"GS1",2.06,2021-02-24,2021-02-24
"781",2018-04-01,"GS1",2.15,2021-02-24,2021-02-24
"782",2018-05-01,"GS1",2.27,2021-02-24,2021-02-24
"783",2018-06-01,"GS1",2.33,2021-02-24,2021-02-24
"784",2018-07-01,"GS1",2.39,2021-02-24,2021-02-24
"785",2018-08-01,"GS1",2.45,2021-02-24,2021-02-24
"786",2018-09-01,"GS1",2.56,2021-02-24,2021-02-24
"787",2018-10-01,"GS1",2.65,2021-02-24,2021-02-24
"788",2018-11-01,"GS1",2.7,2021-02-24,2021-02-24
"789",2018-12-01,"GS1",2.66,2021-02-24,2021-02-24
"790",2019-01-01,"GS1",2.58,2021-02-24,2021-02-24
"791",2019-02-01,"GS1",2.55,2021-02-24,2021-02-24
"792",2019-03-01,"GS1",2.49,2021-02-24,2021-02-24
"793",2019-04-01,"GS1",2.42,2021-02-24,2021-02-24
"794",2019-05-01,"GS1",2.34,2021-02-24,2021-02-24
"795",2019-06-01,"GS1",2,2021-02-24,2021-02-24
"796",2019-07-01,"GS1",1.96,2021-02-24,2021-02-24
"797",2019-08-01,"GS1",1.77,2021-02-24,2021-02-24
"798",2019-09-01,"GS1",1.8,2021-02-24,2021-02-24
"799",2019-10-01,"GS1",1.61,2021-02-24,2021-02-24
"800",2019-11-01,"GS1",1.57,2021-02-24,2021-02-24
"801",2019-12-01,"GS1",1.55,2021-02-24,2021-02-24
"802",2020-01-01,"GS1",1.53,2021-02-24,2021-02-24
"803",2020-02-01,"GS1",1.41,2021-02-24,2021-02-24
"804",2020-03-01,"GS1",0.33,2021-02-24,2021-02-24
"805",2020-04-01,"GS1",0.18,2021-02-24,2021-02-24
"806",2020-05-01,"GS1",0.16,2021-02-24,2021-02-24
"807",2020-06-01,"GS1",0.18,2021-02-24,2021-02-24
"808",2020-07-01,"GS1",0.15,2021-02-24,2021-02-24
"809",2020-08-01,"GS1",0.13,2021-02-24,2021-02-24
"810",2020-09-01,"GS1",0.13,2021-02-24,2021-02-24
"811",2020-10-01,"GS1",0.13,2021-02-24,2021-02-24
"812",2020-11-01,"GS1",0.12,2021-02-24,2021-02-24
"813",2020-12-01,"GS1",0.1,2021-02-24,2021-02-24
"814",2021-01-01,"GS1",0.1,2021-02-24,2021-02-24
